2026-03-07 15:30:48 | uvicorn.error | INFO | Started server process [7859]
2026-03-07 17:23:44 | uvicorn.access | INFO | 127.0.0.1:55129 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 17:26:42 | uvicorn.access | INFO | 127.0.0.1:55385 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 17:42:36 | uvicorn.access | INFO | 127.0.0.1:56207 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 17:46:08 | uvicorn.access | INFO | 127.0.0.1:56391 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 18:05:18 | uvicorn.access | INFO | 127.0.0.1:57198 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 18:27:32 | uvicorn.access | INFO | 127.0.0.1:58056 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 18:35:49 | uvicorn.access | INFO | 127.0.0.1:58345 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 18:57:56 | uvicorn.access | INFO | 127.0.0.1:59525 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 19:25:09 | uvicorn.access | INFO | 127.0.0.1:63279 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 19:27:08 | uvicorn.access | INFO | 127.0.0.1:63930 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 19:40:04 | uvicorn.access | INFO | 127.0.0.1:49440 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 19:55:34 | uvicorn.access | INFO | 127.0.0.1:50005 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 20:05:46 | uvicorn.access | INFO | 127.0.0.1:50476 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 20:20:07 | uvicorn.access | INFO | 127.0.0.1:51113 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 20:42:09 | uvicorn.access | INFO | 127.0.0.1:56010 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 20:59:49 | uvicorn.access | INFO | 127.0.0.1:56874 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:09:37 | uvicorn.access | INFO | 127.0.0.1:57483 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:15:43 | uvicorn.access | INFO | 127.0.0.1:57925 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:25:54 | uvicorn.access | INFO | 127.0.0.1:61577 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:35:43 | uvicorn.access | INFO | 127.0.0.1:62701 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:42:08 | uvicorn.access | INFO | 127.0.0.1:49740 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 21:57:40 | uvicorn.access | INFO | 127.0.0.1:53348 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 22:21:33 | uvicorn.access | INFO | 127.0.0.1:57266 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 22:38:02 | uvicorn.access | INFO | 127.0.0.1:63575 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 22:43:48 | uvicorn.access | INFO | 127.0.0.1:64715 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 22:59:34 | uvicorn.access | INFO | 127.0.0.1:50795 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 23:11:05 | uvicorn.access | INFO | 127.0.0.1:51377 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 23:35:05 | uvicorn.access | INFO | 127.0.0.1:52258 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 23:47:43 | uvicorn.access | INFO | 127.0.0.1:52711 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 23:52:32 | uvicorn.access | INFO | 127.0.0.1:52864 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-07 23:58:35 | uvicorn.access | INFO | 127.0.0.1:53086 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 00:27:45 | uvicorn.access | INFO | 127.0.0.1:54077 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 00:53:23 | uvicorn.access | INFO | 127.0.0.1:54932 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 01:15:19 | uvicorn.access | INFO | 127.0.0.1:55787 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 01:30:46 | uvicorn.access | INFO | 127.0.0.1:56211 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 01:52:12 | uvicorn.access | INFO | 127.0.0.1:56910 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 02:15:14 | uvicorn.access | INFO | 127.0.0.1:57806 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 02:37:59 | uvicorn.access | INFO | 127.0.0.1:58603 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 02:55:55 | uvicorn.access | INFO | 127.0.0.1:59192 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 03:17:36 | uvicorn.access | INFO | 127.0.0.1:60050 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 03:33:10 | uvicorn.access | INFO | 127.0.0.1:60534 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 03:57:55 | uvicorn.access | INFO | 127.0.0.1:61430 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 04:11:05 | uvicorn.access | INFO | 127.0.0.1:61975 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:09:56 | uvicorn.access | INFO | 127.0.0.1:62558 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:12:14 | uvicorn.access | INFO | 127.0.0.1:63021 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:12:37 | uvicorn.access | INFO | 127.0.0.1:63119 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:16:26 | uvicorn.access | INFO | 127.0.0.1:63712 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:17:22 | uvicorn.access | INFO | 127.0.0.1:63855 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:19:40 | uvicorn.access | INFO | 127.0.0.1:64185 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:23:23 | uvicorn.access | INFO | 127.0.0.1:64706 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:25:59 | uvicorn.access | INFO | 127.0.0.1:64924 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:28:55 | uvicorn.access | INFO | 127.0.0.1:65113 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:32:31 | uvicorn.access | INFO | 127.0.0.1:65320 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:33:21 | uvicorn.access | INFO | 127.0.0.1:49176 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:38:04 | uvicorn.access | INFO | 127.0.0.1:51054 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:41:35 | uvicorn.access | INFO | 127.0.0.1:52352 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:43:17 | uvicorn.access | INFO | 127.0.0.1:53163 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:47:40 | uvicorn.access | INFO | 127.0.0.1:56496 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:49:34 | uvicorn.access | INFO | 127.0.0.1:58104 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:51:40 | uvicorn.access | INFO | 127.0.0.1:59727 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:52:21 | uvicorn.access | INFO | 127.0.0.1:60293 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 11:57:11 | uvicorn.access | INFO | 127.0.0.1:65109 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:00:38 | uvicorn.access | INFO | 127.0.0.1:49877 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:03:25 | uvicorn.access | INFO | 127.0.0.1:50500 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:06:40 | uvicorn.access | INFO | 127.0.0.1:51229 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:10:07 | uvicorn.access | INFO | 127.0.0.1:59786 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:13:54 | uvicorn.access | INFO | 127.0.0.1:51421 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:16:01 | uvicorn.access | INFO | 127.0.0.1:53377 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:22:34 | uvicorn.access | INFO | 127.0.0.1:57731 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:25:59 | uvicorn.access | INFO | 127.0.0.1:58762 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:29:49 | uvicorn.access | INFO | 127.0.0.1:61096 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:31:59 | uvicorn.access | INFO | 127.0.0.1:62672 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:37:18 | uvicorn.access | INFO | 127.0.0.1:64306 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:40:13 | uvicorn.access | INFO | 127.0.0.1:65087 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:41:57 | uvicorn.access | INFO | 127.0.0.1:49211 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:44:52 | uvicorn.access | INFO | 127.0.0.1:50747 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:45:37 | uvicorn.access | INFO | 127.0.0.1:51285 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:50:41 | uvicorn.access | INFO | 127.0.0.1:54317 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:55:40 | uvicorn.access | INFO | 127.0.0.1:55625 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 12:58:58 | uvicorn.access | INFO | 127.0.0.1:56568 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:02:27 | uvicorn.access | INFO | 127.0.0.1:57451 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:07:21 | uvicorn.access | INFO | 127.0.0.1:58620 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:08:13 | uvicorn.access | INFO | 127.0.0.1:58853 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:12:39 | uvicorn.access | INFO | 127.0.0.1:60132 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:14:08 | uvicorn.access | INFO | 127.0.0.1:60575 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:18:29 | uvicorn.access | INFO | 127.0.0.1:61812 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:22:03 | uvicorn.access | INFO | 127.0.0.1:62739 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:25:35 | uvicorn.access | INFO | 127.0.0.1:63649 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:27:27 | uvicorn.access | INFO | 127.0.0.1:64124 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:29:38 | uvicorn.access | INFO | 127.0.0.1:64707 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:33:51 | uvicorn.access | INFO | 127.0.0.1:49536 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:37:20 | uvicorn.access | INFO | 127.0.0.1:50377 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:41:11 | uvicorn.access | INFO | 127.0.0.1:51457 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:41:50 | uvicorn.access | INFO | 127.0.0.1:51633 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:45:46 | uvicorn.access | INFO | 127.0.0.1:52677 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:49:34 | uvicorn.access | INFO | 127.0.0.1:54986 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 13:56:05 | uvicorn.access | INFO | 127.0.0.1:58501 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:01:28 | uvicorn.access | INFO | 127.0.0.1:62459 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:03:43 | uvicorn.access | INFO | 127.0.0.1:63120 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:04:22 | uvicorn.access | INFO | 127.0.0.1:63301 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:06:24 | uvicorn.access | INFO | 127.0.0.1:63889 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:09:40 | uvicorn.access | INFO | 127.0.0.1:64833 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:26:37 | uvicorn.access | INFO | 127.0.0.1:51830 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:28:18 | uvicorn.access | INFO | 127.0.0.1:52290 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:29:54 | uvicorn.access | INFO | 127.0.0.1:52664 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:32:15 | uvicorn.access | INFO | 127.0.0.1:53089 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:35:33 | uvicorn.access | INFO | 127.0.0.1:53750 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:39:08 | uvicorn.access | INFO | 127.0.0.1:54762 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:40:44 | uvicorn.access | INFO | 127.0.0.1:55108 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:42:56 | uvicorn.access | INFO | 127.0.0.1:55578 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:44:45 | uvicorn.access | INFO | 127.0.0.1:55920 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:48:30 | uvicorn.access | INFO | 127.0.0.1:56735 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:51:08 | uvicorn.access | INFO | 127.0.0.1:57304 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:56:21 | uvicorn.access | INFO | 127.0.0.1:58365 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 14:59:24 | uvicorn.access | INFO | 127.0.0.1:58988 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:00:56 | uvicorn.access | INFO | 127.0.0.1:59321 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:03:53 | uvicorn.access | INFO | 127.0.0.1:60393 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:07:15 | uvicorn.access | INFO | 127.0.0.1:61130 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:12:08 | uvicorn.access | INFO | 127.0.0.1:62300 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:15:54 | uvicorn.access | INFO | 127.0.0.1:63277 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:20:09 | uvicorn.access | INFO | 127.0.0.1:64213 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:24:48 | uvicorn.access | INFO | 127.0.0.1:49325 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:27:40 | uvicorn.access | INFO | 127.0.0.1:50941 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:32:59 | uvicorn.access | INFO | 127.0.0.1:52693 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:36:16 | uvicorn.access | INFO | 127.0.0.1:54201 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:41:32 | uvicorn.access | INFO | 127.0.0.1:55280 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:46:23 | uvicorn.access | INFO | 127.0.0.1:56351 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:49:17 | uvicorn.access | INFO | 127.0.0.1:56887 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:53:33 | uvicorn.access | INFO | 127.0.0.1:57426 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 15:57:03 | uvicorn.access | INFO | 127.0.0.1:57923 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:01:01 | uvicorn.access | INFO | 127.0.0.1:58545 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:04:20 | uvicorn.access | INFO | 127.0.0.1:58959 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:06:44 | uvicorn.access | INFO | 127.0.0.1:59325 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:08:39 | uvicorn.access | INFO | 127.0.0.1:59628 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:10:40 | uvicorn.access | INFO | 127.0.0.1:59929 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:13:50 | uvicorn.access | INFO | 127.0.0.1:60337 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:15:46 | uvicorn.access | INFO | 127.0.0.1:60610 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:18:42 | uvicorn.access | INFO | 127.0.0.1:60993 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:22:02 | uvicorn.access | INFO | 127.0.0.1:61526 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:25:37 | uvicorn.access | INFO | 127.0.0.1:62026 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:26:35 | uvicorn.access | INFO | 127.0.0.1:62172 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:29:41 | uvicorn.access | INFO | 127.0.0.1:62575 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:33:18 | uvicorn.access | INFO | 127.0.0.1:63066 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:50:42 | uvicorn.access | INFO | 127.0.0.1:49340 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:54:10 | uvicorn.access | INFO | 127.0.0.1:50119 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 16:56:20 | uvicorn.access | INFO | 127.0.0.1:50547 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:00:19 | uvicorn.access | INFO | 127.0.0.1:51354 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:01:49 | uvicorn.access | INFO | 127.0.0.1:51605 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:05:32 | uvicorn.access | INFO | 127.0.0.1:52094 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:08:49 | uvicorn.access | INFO | 127.0.0.1:52534 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:12:22 | uvicorn.access | INFO | 127.0.0.1:53096 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:14:32 | uvicorn.access | INFO | 127.0.0.1:53410 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:16:46 | uvicorn.access | INFO | 127.0.0.1:53736 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:20:34 | uvicorn.access | INFO | 127.0.0.1:54281 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:24:07 | uvicorn.access | INFO | 127.0.0.1:54772 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:28:12 | uvicorn.access | INFO | 127.0.0.1:55442 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:31:30 | uvicorn.access | INFO | 127.0.0.1:55911 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:36:17 | uvicorn.access | INFO | 127.0.0.1:56552 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:40:09 | uvicorn.access | INFO | 127.0.0.1:57119 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:43:22 | uvicorn.access | INFO | 127.0.0.1:57380 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:44:54 | uvicorn.access | INFO | 127.0.0.1:57509 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 17:46:45 | uvicorn.access | INFO | 127.0.0.1:57643 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 18:09:48 | uvicorn.access | INFO | 127.0.0.1:59890 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:36:18 | uvicorn.access | INFO | 127.0.0.1:62421 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:41:48 | uvicorn.access | INFO | 127.0.0.1:63409 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:44:13 | uvicorn.access | INFO | 127.0.0.1:63837 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:45:54 | uvicorn.access | INFO | 127.0.0.1:64121 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:48:17 | uvicorn.access | INFO | 127.0.0.1:64348 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:53:44 | uvicorn.access | INFO | 127.0.0.1:65199 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 20:56:47 | uvicorn.access | INFO | 127.0.0.1:49285 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:02:30 | uvicorn.access | INFO | 127.0.0.1:50015 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:06:43 | uvicorn.access | INFO | 127.0.0.1:50677 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:10:50 | uvicorn.access | INFO | 127.0.0.1:51246 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:13:42 | uvicorn.access | INFO | 127.0.0.1:51682 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:16:40 | uvicorn.access | INFO | 127.0.0.1:51985 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:21:05 | uvicorn.access | INFO | 127.0.0.1:52884 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:23:30 | uvicorn.access | INFO | 127.0.0.1:53520 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:25:01 | uvicorn.access | INFO | 127.0.0.1:54198 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:29:32 | uvicorn.access | INFO | 127.0.0.1:54748 - "POST /api/v1/ingest HTTP/1.1" 200
2026-03-08 21:30:37 | uvicorn.access | INFO | 127.0.0.1:54926 - "POST /api/v1/ingest HTTP/1.1" 200
