2026-02-27 19:17:32 | uvicorn.error | INFO | Started server process [66246]
2026-02-27 20:04:49 | uvicorn.access | INFO | 127.0.0.1:58301 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:05:35 | uvicorn.access | INFO | 127.0.0.1:58353 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:06:09 | uvicorn.access | INFO | 127.0.0.1:58387 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:06:49 | uvicorn.access | INFO | 127.0.0.1:58399 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:07:26 | uvicorn.access | INFO | 127.0.0.1:58422 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:07:59 | uvicorn.access | INFO | 127.0.0.1:58444 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:08:51 | uvicorn.access | INFO | 127.0.0.1:58473 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:10:01 | uvicorn.access | INFO | 127.0.0.1:58500 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:10:51 | uvicorn.access | INFO | 127.0.0.1:58555 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:11:38 | uvicorn.access | INFO | 127.0.0.1:58606 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:12:02 | uvicorn.access | INFO | 127.0.0.1:58631 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:12:48 | uvicorn.access | INFO | 127.0.0.1:58651 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:13:11 | uvicorn.access | INFO | 127.0.0.1:58677 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:13:44 | uvicorn.access | INFO | 127.0.0.1:58697 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:14:08 | uvicorn.access | INFO | 127.0.0.1:58708 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:14:30 | uvicorn.access | INFO | 127.0.0.1:58721 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:15:01 | uvicorn.access | INFO | 127.0.0.1:58749 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:15:29 | uvicorn.access | INFO | 127.0.0.1:58767 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:16:00 | uvicorn.access | INFO | 127.0.0.1:58787 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:16:33 | uvicorn.access | INFO | 127.0.0.1:58825 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:17:18 | uvicorn.access | INFO | 127.0.0.1:58834 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:17:39 | uvicorn.access | INFO | 127.0.0.1:58890 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:18:22 | uvicorn.access | INFO | 127.0.0.1:58898 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:19:21 | uvicorn.access | INFO | 127.0.0.1:58943 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:19:58 | uvicorn.access | INFO | 127.0.0.1:58968 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:20:32 | uvicorn.access | INFO | 127.0.0.1:59000 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:21:04 | uvicorn.access | INFO | 127.0.0.1:59019 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:21:36 | uvicorn.access | INFO | 127.0.0.1:59069 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:22:34 | uvicorn.access | INFO | 127.0.0.1:59079 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:23:04 | uvicorn.access | INFO | 127.0.0.1:59124 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:23:27 | uvicorn.access | INFO | 127.0.0.1:59145 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:24:16 | uvicorn.access | INFO | 127.0.0.1:59161 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:25:32 | uvicorn.access | INFO | 127.0.0.1:59180 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:26:12 | uvicorn.access | INFO | 127.0.0.1:59249 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:27:03 | uvicorn.access | INFO | 127.0.0.1:59284 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:27:56 | uvicorn.access | INFO | 127.0.0.1:59300 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:28:13 | uvicorn.access | INFO | 127.0.0.1:59348 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:28:44 | uvicorn.access | INFO | 127.0.0.1:59359 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:29:50 | uvicorn.access | INFO | 127.0.0.1:59377 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:30:30 | uvicorn.access | INFO | 127.0.0.1:59434 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 20:45:14 | uvicorn.error | INFO | Shutting down
2026-02-27 20:45:14 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-27 20:45:14 | uvicorn.error | INFO | Application shutdown complete.
2026-02-27 20:45:14 | uvicorn.error | INFO | Finished server process [66246]
