2026-03-13 17:41:54 | uvicorn.error | INFO | Started server process [42224]
2026-03-13 18:16:26 | uvicorn.access | INFO | 127.0.0.1:59853 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:18:25 | uvicorn.access | INFO | 127.0.0.1:60423 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:20:19 | uvicorn.access | INFO | 127.0.0.1:60609 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:22:28 | uvicorn.access | INFO | 127.0.0.1:60758 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:24:03 | uvicorn.access | INFO | 127.0.0.1:61049 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:24:19 | uvicorn.access | INFO | 127.0.0.1:61237 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:24:33 | uvicorn.access | INFO | 127.0.0.1:61262 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:25:02 | uvicorn.access | INFO | 127.0.0.1:61305 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:26:56 | uvicorn.access | INFO | 127.0.0.1:61333 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:27:32 | uvicorn.access | INFO | 127.0.0.1:61499 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:27:47 | uvicorn.access | INFO | 127.0.0.1:61539 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:28:03 | uvicorn.access | INFO | 127.0.0.1:61580 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:28:15 | uvicorn.access | INFO | 127.0.0.1:61611 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:28:55 | uvicorn.access | INFO | 127.0.0.1:61633 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:31:00 | uvicorn.access | INFO | 127.0.0.1:61694 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:31:20 | uvicorn.access | INFO | 127.0.0.1:61858 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:31:51 | uvicorn.access | INFO | 127.0.0.1:61875 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:32:05 | uvicorn.access | INFO | 127.0.0.1:61912 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:33:25 | uvicorn.access | INFO | 127.0.0.1:61933 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:37:50 | uvicorn.access | INFO | 127.0.0.1:62041 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:38:15 | uvicorn.access | INFO | 127.0.0.1:62410 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:38:38 | uvicorn.access | INFO | 127.0.0.1:62439 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:38:54 | uvicorn.access | INFO | 127.0.0.1:62493 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:40:06 | uvicorn.access | INFO | 127.0.0.1:62513 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:40:21 | uvicorn.access | INFO | 127.0.0.1:62626 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:44:33 | uvicorn.access | INFO | 127.0.0.1:62645 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:45:24 | uvicorn.access | INFO | 127.0.0.1:63013 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:45:48 | uvicorn.access | INFO | 127.0.0.1:63083 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:47:57 | uvicorn.access | INFO | 127.0.0.1:63133 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:49:06 | uvicorn.access | INFO | 127.0.0.1:63316 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:49:40 | uvicorn.access | INFO | 127.0.0.1:63369 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:52:50 | uvicorn.access | INFO | 127.0.0.1:63379 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:55:03 | uvicorn.access | INFO | 127.0.0.1:63565 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:55:54 | uvicorn.access | INFO | 127.0.0.1:63639 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:57:17 | uvicorn.access | INFO | 127.0.0.1:63675 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:57:48 | uvicorn.access | INFO | 127.0.0.1:63747 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 18:58:52 | uvicorn.access | INFO | 127.0.0.1:63777 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:00:09 | uvicorn.access | INFO | 127.0.0.1:63899 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:02:45 | uvicorn.access | INFO | 127.0.0.1:63981 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:03:17 | uvicorn.access | INFO | 127.0.0.1:64223 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:08:42 | uvicorn.access | INFO | 127.0.0.1:64268 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:09:11 | uvicorn.access | INFO | 127.0.0.1:64665 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:11:09 | uvicorn.access | INFO | 127.0.0.1:64682 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:11:35 | uvicorn.access | INFO | 127.0.0.1:64776 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:14:05 | uvicorn.access | INFO | 127.0.0.1:64808 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:14:33 | uvicorn.access | INFO | 127.0.0.1:64938 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:18:34 | uvicorn.access | INFO | 127.0.0.1:64960 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:21:53 | uvicorn.access | INFO | 127.0.0.1:65105 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:22:21 | uvicorn.access | INFO | 127.0.0.1:65332 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:22:49 | uvicorn.access | INFO | 127.0.0.1:65357 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:24:19 | uvicorn.access | INFO | 127.0.0.1:65443 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:25:30 | uvicorn.access | INFO | 127.0.0.1:49175 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:27:11 | uvicorn.access | INFO | 127.0.0.1:49277 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:27:41 | uvicorn.access | INFO | 127.0.0.1:49376 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 19:29:48 | uvicorn.access | INFO | 127.0.0.1:49390 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:02:34 | uvicorn.access | INFO | 127.0.0.1:50991 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:03:01 | uvicorn.access | INFO | 127.0.0.1:51104 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:04:24 | uvicorn.access | INFO | 127.0.0.1:51117 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:04:45 | uvicorn.access | INFO | 127.0.0.1:51172 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:04:56 | uvicorn.access | INFO | 127.0.0.1:51179 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:06:12 | uvicorn.access | INFO | 127.0.0.1:51189 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:06:24 | uvicorn.access | INFO | 127.0.0.1:51245 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:06:40 | uvicorn.access | INFO | 127.0.0.1:51253 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:06:52 | uvicorn.access | INFO | 127.0.0.1:51266 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:08:11 | uvicorn.access | INFO | 127.0.0.1:51275 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:08:33 | uvicorn.access | INFO | 127.0.0.1:51396 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:09:37 | uvicorn.access | INFO | 127.0.0.1:51404 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:09:49 | uvicorn.access | INFO | 127.0.0.1:51451 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:10:16 | uvicorn.access | INFO | 127.0.0.1:51459 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:14:04 | uvicorn.access | INFO | 127.0.0.1:51488 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:14:18 | uvicorn.access | INFO | 127.0.0.1:51613 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:16:15 | uvicorn.access | INFO | 127.0.0.1:51629 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:18:41 | uvicorn.access | INFO | 127.0.0.1:51763 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:19:23 | uvicorn.access | INFO | 127.0.0.1:51881 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:21:04 | uvicorn.access | INFO | 127.0.0.1:51930 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:22:30 | uvicorn.access | INFO | 127.0.0.1:52086 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:24:07 | uvicorn.access | INFO | 127.0.0.1:52174 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:24:18 | uvicorn.access | INFO | 127.0.0.1:52406 - "POST /api/v1/chat HTTP/1.1" 200
2026-03-13 20:26:13 | uvicorn.error | INFO | Shutting down
2026-03-13 20:26:13 | uvicorn.error | INFO | Waiting for application shutdown.
2026-03-13 20:26:13 | uvicorn.error | INFO | Application shutdown complete.
2026-03-13 20:26:13 | uvicorn.error | INFO | Finished server process [42224]
