2026-03-24 08:40:06 | DatabaseService | INFO | Converted DATABASE_URL: postgresql+asyncpg://user:password@127.0.0.1:5433/liveos to use asyncpg driver
2026-03-24 09:14:29 | DatabaseService | INFO | Creating new database session
2026-03-24 09:15:03 | DatabaseService | INFO | Closing database session
2026-03-24 09:15:04 | DatabaseService | INFO | Creating new database session
2026-03-24 09:15:52 | DatabaseService | INFO | Closing database session
2026-03-24 09:15:52 | DatabaseService | INFO | Creating new database session
2026-03-24 09:16:18 | DatabaseService | INFO | Closing database session
2026-03-24 09:16:19 | DatabaseService | INFO | Creating new database session
2026-03-24 09:16:49 | DatabaseService | INFO | Closing database session
2026-03-24 09:16:49 | DatabaseService | INFO | Creating new database session
2026-03-24 09:18:07 | DatabaseService | INFO | Closing database session
2026-03-24 09:18:07 | DatabaseService | INFO | Creating new database session
2026-03-24 09:18:44 | DatabaseService | INFO | Closing database session
2026-03-24 09:18:44 | DatabaseService | INFO | Creating new database session
2026-03-24 09:19:18 | DatabaseService | INFO | Closing database session
2026-03-24 09:19:18 | DatabaseService | INFO | Creating new database session
2026-03-24 09:19:33 | DatabaseService | INFO | Closing database session
2026-03-24 09:19:33 | DatabaseService | INFO | Creating new database session
2026-03-24 09:19:59 | DatabaseService | INFO | Closing database session
2026-03-24 09:19:59 | DatabaseService | INFO | Creating new database session
2026-03-24 09:20:17 | DatabaseService | INFO | Closing database session
2026-03-24 09:20:17 | DatabaseService | INFO | Creating new database session
2026-03-24 09:20:44 | DatabaseService | INFO | Closing database session
2026-03-24 09:20:44 | DatabaseService | INFO | Creating new database session
2026-03-24 09:21:45 | DatabaseService | INFO | Closing database session
2026-03-24 09:21:46 | DatabaseService | INFO | Creating new database session
2026-03-24 09:22:17 | DatabaseService | INFO | Closing database session
2026-03-24 09:22:18 | DatabaseService | INFO | Creating new database session
2026-03-24 09:22:45 | DatabaseService | INFO | Closing database session
2026-03-24 09:22:45 | DatabaseService | INFO | Creating new database session
2026-03-24 09:23:07 | DatabaseService | INFO | Closing database session
2026-03-24 09:23:07 | DatabaseService | INFO | Creating new database session
2026-03-24 09:24:25 | DatabaseService | INFO | Closing database session
2026-03-24 09:24:25 | DatabaseService | INFO | Creating new database session
2026-03-24 09:24:46 | DatabaseService | INFO | Closing database session
2026-03-24 09:24:47 | DatabaseService | INFO | Creating new database session
2026-03-24 09:25:19 | DatabaseService | INFO | Closing database session
2026-03-24 09:25:19 | DatabaseService | INFO | Creating new database session
2026-03-24 09:25:54 | DatabaseService | INFO | Closing database session
2026-03-24 09:25:54 | DatabaseService | INFO | Creating new database session
2026-03-24 09:26:19 | DatabaseService | INFO | Closing database session
2026-03-24 09:26:19 | DatabaseService | INFO | Creating new database session
2026-03-24 09:26:38 | DatabaseService | INFO | Closing database session
2026-03-24 09:26:38 | DatabaseService | INFO | Creating new database session
2026-03-24 09:27:09 | DatabaseService | INFO | Closing database session
2026-03-24 09:27:09 | DatabaseService | INFO | Creating new database session
2026-03-24 09:27:52 | DatabaseService | INFO | Closing database session
2026-03-24 09:27:52 | DatabaseService | INFO | Creating new database session
2026-03-24 09:28:31 | DatabaseService | INFO | Closing database session
2026-03-24 09:28:31 | DatabaseService | INFO | Creating new database session
2026-03-24 09:29:06 | DatabaseService | INFO | Closing database session
2026-03-24 09:29:07 | DatabaseService | INFO | Creating new database session
2026-03-24 09:29:41 | DatabaseService | INFO | Closing database session
2026-03-24 09:29:41 | DatabaseService | INFO | Creating new database session
2026-03-24 09:30:30 | DatabaseService | INFO | Closing database session
2026-03-24 09:30:30 | DatabaseService | INFO | Creating new database session
2026-03-24 09:31:09 | DatabaseService | INFO | Closing database session
2026-03-24 09:31:09 | DatabaseService | INFO | Creating new database session
2026-03-24 09:31:55 | DatabaseService | INFO | Closing database session
2026-03-24 09:31:55 | DatabaseService | INFO | Creating new database session
2026-03-24 09:33:45 | DatabaseService | INFO | Closing database session
2026-03-24 09:33:45 | DatabaseService | INFO | Creating new database session
2026-03-24 09:35:05 | DatabaseService | INFO | Closing database session
2026-03-24 09:35:05 | DatabaseService | INFO | Creating new database session
2026-03-24 09:35:54 | DatabaseService | INFO | Closing database session
2026-03-24 09:35:54 | DatabaseService | INFO | Creating new database session
2026-03-24 09:36:43 | DatabaseService | INFO | Closing database session
2026-03-24 09:36:43 | DatabaseService | INFO | Creating new database session
2026-03-24 09:37:39 | DatabaseService | INFO | Closing database session
2026-03-24 09:37:40 | DatabaseService | INFO | Creating new database session
2026-03-24 09:38:16 | DatabaseService | INFO | Closing database session
2026-03-24 09:38:17 | DatabaseService | INFO | Creating new database session
2026-03-24 09:38:57 | DatabaseService | INFO | Closing database session
2026-03-24 09:38:58 | DatabaseService | INFO | Creating new database session
2026-03-24 09:39:40 | DatabaseService | INFO | Closing database session
2026-03-24 09:39:41 | DatabaseService | INFO | Creating new database session
2026-03-24 09:40:27 | DatabaseService | INFO | Closing database session
2026-03-24 09:40:27 | DatabaseService | INFO | Creating new database session
2026-03-24 09:40:59 | DatabaseService | INFO | Closing database session
2026-03-24 09:40:59 | DatabaseService | INFO | Creating new database session
2026-03-24 09:41:35 | DatabaseService | INFO | Closing database session
2026-03-24 09:41:35 | DatabaseService | INFO | Creating new database session
2026-03-24 09:42:12 | DatabaseService | INFO | Closing database session
2026-03-24 09:42:12 | DatabaseService | INFO | Creating new database session
2026-03-24 09:42:43 | DatabaseService | INFO | Closing database session
2026-03-24 09:42:44 | DatabaseService | INFO | Creating new database session
2026-03-24 09:43:34 | DatabaseService | INFO | Closing database session
2026-03-24 09:43:35 | DatabaseService | INFO | Creating new database session
2026-03-24 09:44:01 | DatabaseService | INFO | Closing database session
2026-03-24 09:44:02 | DatabaseService | INFO | Creating new database session
2026-03-24 09:44:45 | DatabaseService | INFO | Closing database session
2026-03-24 09:44:45 | DatabaseService | INFO | Creating new database session
2026-03-24 09:45:17 | DatabaseService | INFO | Closing database session
2026-03-24 09:45:17 | DatabaseService | INFO | Creating new database session
2026-03-24 09:45:41 | DatabaseService | INFO | Closing database session
2026-03-24 09:45:41 | DatabaseService | INFO | Creating new database session
2026-03-24 09:46:24 | DatabaseService | INFO | Closing database session
2026-03-24 09:46:24 | DatabaseService | INFO | Creating new database session
2026-03-24 09:46:49 | DatabaseService | INFO | Closing database session
2026-03-24 09:46:50 | DatabaseService | INFO | Creating new database session
2026-03-24 09:47:15 | DatabaseService | INFO | Closing database session
2026-03-24 09:47:16 | DatabaseService | INFO | Creating new database session
2026-03-24 09:47:42 | DatabaseService | INFO | Closing database session
2026-03-24 09:47:43 | DatabaseService | INFO | Creating new database session
2026-03-24 09:48:10 | DatabaseService | INFO | Closing database session
2026-03-24 09:48:10 | DatabaseService | INFO | Creating new database session
2026-03-24 09:48:35 | DatabaseService | INFO | Closing database session
2026-03-24 09:48:35 | DatabaseService | INFO | Creating new database session
2026-03-24 09:48:56 | DatabaseService | INFO | Closing database session
2026-03-24 09:48:57 | DatabaseService | INFO | Creating new database session
2026-03-24 09:49:47 | DatabaseService | INFO | Closing database session
2026-03-24 09:49:48 | DatabaseService | INFO | Creating new database session
2026-03-24 09:50:17 | DatabaseService | INFO | Closing database session
2026-03-24 09:50:18 | DatabaseService | INFO | Creating new database session
2026-03-24 09:51:08 | DatabaseService | INFO | Closing database session
2026-03-24 09:51:08 | DatabaseService | INFO | Creating new database session
2026-03-24 09:51:27 | DatabaseService | INFO | Closing database session
2026-03-24 09:51:28 | DatabaseService | INFO | Creating new database session
2026-03-24 09:52:10 | DatabaseService | INFO | Closing database session
2026-03-24 09:52:10 | DatabaseService | INFO | Creating new database session
2026-03-24 09:52:44 | DatabaseService | INFO | Closing database session
2026-03-24 09:52:45 | DatabaseService | INFO | Creating new database session
2026-03-24 09:53:26 | DatabaseService | INFO | Closing database session
2026-03-24 09:53:26 | DatabaseService | INFO | Creating new database session
2026-03-24 09:53:48 | DatabaseService | INFO | Closing database session
2026-03-24 09:53:49 | DatabaseService | INFO | Creating new database session
2026-03-24 09:54:30 | DatabaseService | INFO | Closing database session
2026-03-24 09:54:30 | DatabaseService | INFO | Creating new database session
2026-03-24 09:54:58 | DatabaseService | INFO | Closing database session
2026-03-24 09:54:59 | DatabaseService | INFO | Creating new database session
2026-03-24 09:55:18 | DatabaseService | INFO | Closing database session
2026-03-24 09:55:18 | DatabaseService | INFO | Creating new database session
2026-03-24 09:55:44 | DatabaseService | INFO | Closing database session
2026-03-24 09:55:44 | DatabaseService | INFO | Creating new database session
2026-03-24 09:56:00 | DatabaseService | INFO | Closing database session
2026-03-24 09:56:00 | DatabaseService | INFO | Creating new database session
2026-03-24 09:56:58 | DatabaseService | INFO | Closing database session
2026-03-24 09:56:58 | DatabaseService | INFO | Creating new database session
2026-03-24 09:57:39 | DatabaseService | INFO | Closing database session
2026-03-24 09:57:39 | DatabaseService | INFO | Creating new database session
2026-03-24 09:58:20 | DatabaseService | INFO | Closing database session
2026-03-24 09:58:20 | DatabaseService | INFO | Creating new database session
2026-03-24 09:58:51 | DatabaseService | INFO | Closing database session
2026-03-24 09:58:51 | DatabaseService | INFO | Creating new database session
2026-03-24 09:59:27 | DatabaseService | INFO | Closing database session
2026-03-24 09:59:27 | DatabaseService | INFO | Creating new database session
2026-03-24 09:59:46 | DatabaseService | INFO | Closing database session
2026-03-24 09:59:46 | DatabaseService | INFO | Creating new database session
2026-03-24 10:00:16 | DatabaseService | INFO | Closing database session
2026-03-24 10:00:16 | DatabaseService | INFO | Creating new database session
2026-03-24 10:00:41 | DatabaseService | INFO | Closing database session
2026-03-24 10:00:41 | DatabaseService | INFO | Creating new database session
2026-03-24 10:01:12 | DatabaseService | INFO | Closing database session
2026-03-24 10:01:12 | DatabaseService | INFO | Creating new database session
2026-03-24 10:01:53 | DatabaseService | INFO | Closing database session
2026-03-24 10:01:53 | DatabaseService | INFO | Creating new database session
2026-03-24 10:02:19 | DatabaseService | INFO | Closing database session
2026-03-24 10:02:19 | DatabaseService | INFO | Creating new database session
2026-03-24 10:02:50 | DatabaseService | INFO | Closing database session
2026-03-24 10:02:50 | DatabaseService | INFO | Creating new database session
2026-03-24 10:03:19 | DatabaseService | INFO | Closing database session
2026-03-24 10:03:19 | DatabaseService | INFO | Creating new database session
2026-03-24 10:03:52 | DatabaseService | INFO | Closing database session
2026-03-24 10:03:52 | DatabaseService | INFO | Creating new database session
2026-03-24 10:04:22 | DatabaseService | INFO | Closing database session
2026-03-24 10:04:22 | DatabaseService | INFO | Creating new database session
2026-03-24 10:04:51 | DatabaseService | INFO | Closing database session
2026-03-24 10:04:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:05:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:05:09 | DatabaseService | INFO | Creating new database session
2026-03-24 10:06:15 | DatabaseService | INFO | Closing database session
2026-03-24 10:06:15 | DatabaseService | INFO | Creating new database session
2026-03-24 10:06:47 | DatabaseService | INFO | Closing database session
2026-03-24 10:06:48 | DatabaseService | INFO | Creating new database session
2026-03-24 10:07:51 | DatabaseService | INFO | Closing database session
2026-03-24 10:07:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:08:30 | DatabaseService | INFO | Closing database session
2026-03-24 10:08:31 | DatabaseService | INFO | Creating new database session
2026-03-24 10:09:23 | DatabaseService | INFO | Closing database session
2026-03-24 10:09:23 | DatabaseService | INFO | Creating new database session
2026-03-24 10:10:13 | DatabaseService | INFO | Closing database session
2026-03-24 10:10:13 | DatabaseService | INFO | Creating new database session
2026-03-24 10:10:29 | DatabaseService | INFO | Closing database session
2026-03-24 10:10:29 | DatabaseService | INFO | Creating new database session
2026-03-24 10:11:31 | DatabaseService | INFO | Closing database session
2026-03-24 10:11:31 | DatabaseService | INFO | Creating new database session
2026-03-24 10:12:10 | DatabaseService | INFO | Closing database session
2026-03-24 10:12:10 | DatabaseService | INFO | Creating new database session
2026-03-24 10:12:37 | DatabaseService | INFO | Closing database session
2026-03-24 10:12:37 | DatabaseService | INFO | Creating new database session
2026-03-24 10:13:10 | DatabaseService | INFO | Closing database session
2026-03-24 10:13:11 | DatabaseService | INFO | Creating new database session
2026-03-24 10:13:42 | DatabaseService | INFO | Closing database session
2026-03-24 10:13:42 | DatabaseService | INFO | Creating new database session
2026-03-24 10:14:12 | DatabaseService | INFO | Closing database session
2026-03-24 10:14:12 | DatabaseService | INFO | Creating new database session
2026-03-24 10:14:51 | DatabaseService | INFO | Closing database session
2026-03-24 10:14:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:15:24 | DatabaseService | INFO | Closing database session
2026-03-24 10:15:24 | DatabaseService | INFO | Creating new database session
2026-03-24 10:15:51 | DatabaseService | INFO | Closing database session
2026-03-24 10:15:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:16:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:16:10 | DatabaseService | INFO | Creating new database session
2026-03-24 10:16:46 | DatabaseService | INFO | Closing database session
2026-03-24 10:16:46 | DatabaseService | INFO | Creating new database session
2026-03-24 10:17:10 | DatabaseService | INFO | Closing database session
2026-03-24 10:17:10 | DatabaseService | INFO | Creating new database session
2026-03-24 10:17:43 | DatabaseService | INFO | Closing database session
2026-03-24 10:17:43 | DatabaseService | INFO | Creating new database session
2026-03-24 10:18:10 | DatabaseService | INFO | Closing database session
2026-03-24 10:18:11 | DatabaseService | INFO | Creating new database session
2026-03-24 10:18:34 | DatabaseService | INFO | Closing database session
2026-03-24 10:18:34 | DatabaseService | INFO | Creating new database session
2026-03-24 10:18:54 | DatabaseService | INFO | Closing database session
2026-03-24 10:18:54 | DatabaseService | INFO | Creating new database session
2026-03-24 10:19:25 | DatabaseService | INFO | Closing database session
2026-03-24 10:19:25 | DatabaseService | INFO | Creating new database session
2026-03-24 10:20:13 | DatabaseService | INFO | Closing database session
2026-03-24 10:20:13 | DatabaseService | INFO | Creating new database session
2026-03-24 10:20:55 | DatabaseService | INFO | Closing database session
2026-03-24 10:20:55 | DatabaseService | INFO | Creating new database session
2026-03-24 10:21:28 | DatabaseService | INFO | Closing database session
2026-03-24 10:21:28 | DatabaseService | INFO | Creating new database session
2026-03-24 10:22:06 | DatabaseService | INFO | Closing database session
2026-03-24 10:22:06 | DatabaseService | INFO | Creating new database session
2026-03-24 10:22:46 | DatabaseService | INFO | Closing database session
2026-03-24 10:22:47 | DatabaseService | INFO | Creating new database session
2026-03-24 10:23:12 | DatabaseService | INFO | Closing database session
2026-03-24 10:23:13 | DatabaseService | INFO | Creating new database session
2026-03-24 10:23:33 | DatabaseService | INFO | Closing database session
2026-03-24 10:23:33 | DatabaseService | INFO | Creating new database session
2026-03-24 10:24:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:24:10 | DatabaseService | INFO | Creating new database session
2026-03-24 10:24:51 | DatabaseService | INFO | Closing database session
2026-03-24 10:24:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:25:25 | DatabaseService | INFO | Closing database session
2026-03-24 10:25:25 | DatabaseService | INFO | Creating new database session
2026-03-24 10:26:14 | DatabaseService | INFO | Closing database session
2026-03-24 10:26:14 | DatabaseService | INFO | Creating new database session
2026-03-24 10:27:07 | DatabaseService | INFO | Closing database session
2026-03-24 10:27:08 | DatabaseService | INFO | Creating new database session
2026-03-24 10:27:46 | DatabaseService | INFO | Closing database session
2026-03-24 10:27:46 | DatabaseService | INFO | Creating new database session
2026-03-24 10:28:55 | DatabaseService | INFO | Closing database session
2026-03-24 10:28:55 | DatabaseService | INFO | Creating new database session
2026-03-24 10:29:32 | DatabaseService | INFO | Closing database session
2026-03-24 10:29:33 | DatabaseService | INFO | Creating new database session
2026-03-24 10:30:56 | DatabaseService | INFO | Closing database session
2026-03-24 10:30:56 | DatabaseService | INFO | Creating new database session
2026-03-24 10:31:50 | DatabaseService | INFO | Closing database session
2026-03-24 10:31:51 | DatabaseService | INFO | Creating new database session
2026-03-24 10:32:24 | DatabaseService | INFO | Closing database session
2026-03-24 10:32:24 | DatabaseService | INFO | Creating new database session
2026-03-24 10:33:03 | DatabaseService | INFO | Closing database session
2026-03-24 10:33:04 | DatabaseService | INFO | Creating new database session
2026-03-24 10:33:34 | DatabaseService | INFO | Closing database session
2026-03-24 10:33:35 | DatabaseService | INFO | Creating new database session
2026-03-24 10:34:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:34:09 | DatabaseService | INFO | Creating new database session
2026-03-24 10:35:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:35:09 | DatabaseService | INFO | Creating new database session
2026-03-24 10:35:37 | DatabaseService | INFO | Closing database session
2026-03-24 10:35:38 | DatabaseService | INFO | Creating new database session
2026-03-24 10:36:40 | DatabaseService | INFO | Closing database session
2026-03-24 10:36:40 | DatabaseService | INFO | Creating new database session
2026-03-24 10:37:31 | DatabaseService | INFO | Closing database session
2026-03-24 10:37:31 | DatabaseService | INFO | Creating new database session
2026-03-24 10:38:33 | DatabaseService | INFO | Closing database session
2026-03-24 10:38:33 | DatabaseService | INFO | Creating new database session
2026-03-24 10:39:05 | DatabaseService | INFO | Closing database session
2026-03-24 10:39:05 | DatabaseService | INFO | Creating new database session
2026-03-24 10:39:43 | DatabaseService | INFO | Closing database session
2026-03-24 10:39:43 | DatabaseService | INFO | Creating new database session
2026-03-24 10:40:25 | DatabaseService | INFO | Closing database session
2026-03-24 10:40:25 | DatabaseService | INFO | Creating new database session
2026-03-24 10:41:31 | DatabaseService | INFO | Closing database session
2026-03-24 10:41:31 | DatabaseService | INFO | Creating new database session
2026-03-24 10:42:08 | DatabaseService | INFO | Closing database session
2026-03-24 10:42:09 | DatabaseService | INFO | Creating new database session
2026-03-24 10:42:53 | DatabaseService | INFO | Closing database session
2026-03-24 10:42:53 | DatabaseService | INFO | Creating new database session
2026-03-24 10:43:36 | DatabaseService | INFO | Closing database session
2026-03-24 10:43:36 | DatabaseService | INFO | Creating new database session
2026-03-24 10:44:14 | DatabaseService | INFO | Closing database session
2026-03-24 10:44:14 | DatabaseService | INFO | Creating new database session
2026-03-24 10:44:44 | DatabaseService | INFO | Closing database session
2026-03-24 10:44:44 | DatabaseService | INFO | Creating new database session
2026-03-24 10:45:19 | DatabaseService | INFO | Closing database session
2026-03-24 10:45:19 | DatabaseService | INFO | Creating new database session
2026-03-24 10:45:56 | DatabaseService | INFO | Closing database session
2026-03-24 10:45:57 | DatabaseService | INFO | Creating new database session
2026-03-24 10:46:43 | DatabaseService | INFO | Closing database session
2026-03-24 10:46:44 | DatabaseService | INFO | Creating new database session
2026-03-24 10:47:37 | DatabaseService | INFO | Closing database session
2026-03-24 10:47:37 | DatabaseService | INFO | Creating new database session
2026-03-24 10:48:13 | DatabaseService | INFO | Closing database session
2026-03-24 10:48:13 | DatabaseService | INFO | Creating new database session
2026-03-24 10:48:42 | DatabaseService | INFO | Closing database session
2026-03-24 10:48:42 | DatabaseService | INFO | Creating new database session
2026-03-24 10:49:28 | DatabaseService | INFO | Closing database session
2026-03-24 10:49:28 | DatabaseService | INFO | Creating new database session
2026-03-24 10:49:55 | DatabaseService | INFO | Closing database session
2026-03-24 10:49:55 | DatabaseService | INFO | Creating new database session
2026-03-24 10:50:18 | DatabaseService | INFO | Closing database session
2026-03-24 10:50:19 | DatabaseService | INFO | Creating new database session
2026-03-24 10:50:52 | DatabaseService | INFO | Closing database session
2026-03-24 10:50:52 | DatabaseService | INFO | Creating new database session
2026-03-24 10:51:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:51:10 | DatabaseService | INFO | Creating new database session
2026-03-24 10:51:58 | DatabaseService | INFO | Closing database session
2026-03-24 10:51:58 | DatabaseService | INFO | Creating new database session
2026-03-24 10:52:28 | DatabaseService | INFO | Closing database session
2026-03-24 10:52:28 | DatabaseService | INFO | Creating new database session
2026-03-24 10:52:47 | DatabaseService | INFO | Closing database session
2026-03-24 10:52:47 | DatabaseService | INFO | Creating new database session
2026-03-24 10:53:13 | DatabaseService | INFO | Closing database session
2026-03-24 10:53:13 | DatabaseService | INFO | Creating new database session
2026-03-24 10:53:48 | DatabaseService | INFO | Closing database session
2026-03-24 10:53:48 | DatabaseService | INFO | Creating new database session
2026-03-24 10:54:31 | DatabaseService | INFO | Closing database session
2026-03-24 10:54:31 | DatabaseService | INFO | Creating new database session
2026-03-24 10:55:09 | DatabaseService | INFO | Closing database session
2026-03-24 10:55:09 | DatabaseService | INFO | Creating new database session
2026-03-24 10:55:42 | DatabaseService | INFO | Closing database session
2026-03-24 10:55:42 | DatabaseService | INFO | Creating new database session
2026-03-24 10:56:17 | DatabaseService | INFO | Closing database session
2026-03-24 10:56:17 | DatabaseService | INFO | Creating new database session
2026-03-24 10:56:44 | DatabaseService | INFO | Closing database session
2026-03-24 10:56:44 | DatabaseService | INFO | Creating new database session
2026-03-24 10:57:13 | DatabaseService | INFO | Closing database session
2026-03-24 10:57:14 | DatabaseService | INFO | Creating new database session
2026-03-24 10:58:06 | DatabaseService | INFO | Closing database session
2026-03-24 10:58:06 | DatabaseService | INFO | Creating new database session
2026-03-24 10:59:02 | DatabaseService | INFO | Closing database session
2026-03-24 10:59:02 | DatabaseService | INFO | Creating new database session
2026-03-24 10:59:27 | DatabaseService | INFO | Closing database session
2026-03-24 10:59:27 | DatabaseService | INFO | Creating new database session
2026-03-24 11:00:04 | DatabaseService | INFO | Closing database session
2026-03-24 11:00:04 | DatabaseService | INFO | Creating new database session
2026-03-24 11:00:18 | DatabaseService | INFO | Closing database session
