2026-02-27 10:03:47 | uvicorn.error | INFO | Started server process [71305]
2026-02-27 10:54:29 | uvicorn.access | INFO | 127.0.0.1:50713 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 10:55:36 | uvicorn.access | INFO | 127.0.0.1:50763 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 10:57:12 | uvicorn.access | INFO | 127.0.0.1:50821 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 10:57:58 | uvicorn.access | INFO | 127.0.0.1:50872 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 10:58:51 | uvicorn.access | INFO | 127.0.0.1:50917 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:00:06 | uvicorn.access | INFO | 127.0.0.1:50945 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:01:09 | uvicorn.access | INFO | 127.0.0.1:51000 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:02:11 | uvicorn.access | INFO | 127.0.0.1:51054 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:02:58 | uvicorn.access | INFO | 127.0.0.1:51093 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:04:39 | uvicorn.access | INFO | 127.0.0.1:51121 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:05:22 | uvicorn.access | INFO | 127.0.0.1:51195 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:06:10 | uvicorn.access | INFO | 127.0.0.1:51218 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:07:45 | uvicorn.access | INFO | 127.0.0.1:51257 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:08:51 | uvicorn.access | INFO | 127.0.0.1:51341 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:09:17 | uvicorn.access | INFO | 127.0.0.1:51382 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:10:06 | uvicorn.access | INFO | 127.0.0.1:51403 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:11:12 | uvicorn.access | INFO | 127.0.0.1:51480 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:12:04 | uvicorn.access | INFO | 127.0.0.1:51540 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:13:13 | uvicorn.access | INFO | 127.0.0.1:51568 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:15:36 | uvicorn.access | INFO | 127.0.0.1:51641 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:17:14 | uvicorn.access | INFO | 127.0.0.1:51764 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:19:11 | uvicorn.access | INFO | 127.0.0.1:51831 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:20:37 | uvicorn.access | INFO | 127.0.0.1:51922 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:22:18 | uvicorn.access | INFO | 127.0.0.1:51979 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:24:43 | uvicorn.access | INFO | 127.0.0.1:52038 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:26:28 | uvicorn.access | INFO | 127.0.0.1:52163 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:29:10 | uvicorn.access | INFO | 127.0.0.1:52263 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:31:58 | uvicorn.access | INFO | 127.0.0.1:52383 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:33:39 | uvicorn.access | INFO | 127.0.0.1:52484 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:35:35 | uvicorn.access | INFO | 127.0.0.1:52530 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:38:38 | uvicorn.access | INFO | 127.0.0.1:52616 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:41:14 | uvicorn.access | INFO | 127.0.0.1:52726 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:42:41 | uvicorn.access | INFO | 127.0.0.1:52848 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:44:40 | uvicorn.access | INFO | 127.0.0.1:52898 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:46:06 | uvicorn.access | INFO | 127.0.0.1:52977 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:47:42 | uvicorn.access | INFO | 127.0.0.1:53050 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:49:15 | uvicorn.access | INFO | 127.0.0.1:53109 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:50:57 | uvicorn.access | INFO | 127.0.0.1:53176 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:52:11 | uvicorn.access | INFO | 127.0.0.1:53246 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:53:21 | uvicorn.access | INFO | 127.0.0.1:53285 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:56:01 | uvicorn.access | INFO | 127.0.0.1:53337 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:58:04 | uvicorn.access | INFO | 127.0.0.1:53457 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 11:58:50 | uvicorn.access | INFO | 127.0.0.1:53550 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:01:12 | uvicorn.access | INFO | 127.0.0.1:53570 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:03:25 | uvicorn.access | INFO | 127.0.0.1:53669 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:08:32 | uvicorn.access | INFO | 127.0.0.1:53770 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:10:11 | uvicorn.access | INFO | 127.0.0.1:53961 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:11:30 | uvicorn.access | INFO | 127.0.0.1:54045 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:12:36 | uvicorn.access | INFO | 127.0.0.1:54085 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:13:43 | uvicorn.access | INFO | 127.0.0.1:54141 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:15:44 | uvicorn.access | INFO | 127.0.0.1:54185 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 12:17:27 | uvicorn.access | INFO | 127.0.0.1:54265 - "POST /api/v1/chat HTTP/1.1" 200
2026-02-27 18:52:47 | uvicorn.error | INFO | Shutting down
2026-02-27 18:52:47 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-27 18:52:47 | uvicorn.error | INFO | Application shutdown complete.
2026-02-27 18:52:47 | uvicorn.error | INFO | Finished server process [30846]
2026-02-27 18:53:28 | uvicorn.error | INFO | Started server process [21006]
2026-02-27 18:53:28 | uvicorn.error | INFO | Waiting for application startup.
2026-02-27 18:53:28 | API | INFO | Application startup: LiveOS API online
2026-02-27 18:53:28 | uvicorn.error | INFO | Application startup complete.
2026-02-27 18:53:51 | uvicorn.error | INFO | Shutting down
2026-02-27 18:53:51 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-27 18:53:51 | uvicorn.error | INFO | Application shutdown complete.
2026-02-27 18:53:51 | uvicorn.error | INFO | Finished server process [21006]
