2026-02-25 05:27:11 | uvicorn.error | INFO | Started server process [47602]
2026-02-25 05:44:51 | uvicorn.error | INFO | Finished server process [62296]
2026-02-25 05:44:56 | uvicorn.error | INFO | Started server process [67059]
2026-02-25 05:44:56 | uvicorn.error | INFO | Waiting for application startup.
2026-02-25 05:44:56 | API | INFO | Application startup: LiveOS API online
2026-02-25 05:44:56 | uvicorn.error | INFO | Application startup complete.
2026-02-25 05:44:56 | uvicorn.access | INFO | 127.0.0.1:58620 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:45:55 | uvicorn.access | INFO | 127.0.0.1:58764 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:46:03 | uvicorn.error | INFO | Shutting down
2026-02-25 05:46:04 | uvicorn.error | INFO | Waiting for background tasks to complete. (CTRL+C to force quit)
2026-02-25 05:48:29 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-25 05:48:29 | uvicorn.error | INFO | Application shutdown complete.
2026-02-25 05:48:29 | uvicorn.error | INFO | Finished server process [67059]
2026-02-25 05:48:35 | uvicorn.error | INFO | Started server process [71026]
2026-02-25 05:48:35 | uvicorn.error | INFO | Waiting for application startup.
2026-02-25 05:48:35 | API | INFO | Application startup: LiveOS API online
2026-02-25 05:48:35 | uvicorn.error | INFO | Application startup complete.
2026-02-25 05:48:35 | uvicorn.access | INFO | 127.0.0.1:59066 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:50:06 | uvicorn.error | INFO | Shutting down
2026-02-25 05:50:06 | uvicorn.error | INFO | Waiting for background tasks to complete. (CTRL+C to force quit)
2026-02-25 05:50:08 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-25 05:50:08 | uvicorn.error | INFO | Application shutdown complete.
2026-02-25 05:50:08 | uvicorn.error | INFO | Finished server process [71026]
2026-02-25 05:50:14 | uvicorn.error | INFO | Started server process [72889]
2026-02-25 05:50:14 | uvicorn.error | INFO | Waiting for application startup.
2026-02-25 05:50:14 | API | INFO | Application startup: LiveOS API online
2026-02-25 05:50:14 | uvicorn.error | INFO | Application startup complete.
2026-02-25 05:50:14 | uvicorn.access | INFO | 127.0.0.1:59267 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:52:33 | uvicorn.access | INFO | 127.0.0.1:59576 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:52:57 | uvicorn.error | INFO | Shutting down
2026-02-25 05:52:57 | uvicorn.error | INFO | Waiting for background tasks to complete. (CTRL+C to force quit)
2026-02-25 05:55:20 | uvicorn.error | INFO | Waiting for application shutdown.
2026-02-25 05:55:20 | uvicorn.error | INFO | Application shutdown complete.
2026-02-25 05:55:20 | uvicorn.error | INFO | Finished server process [72889]
2026-02-25 05:55:27 | uvicorn.error | INFO | Started server process [78517]
2026-02-25 05:55:27 | uvicorn.error | INFO | Waiting for application startup.
2026-02-25 05:55:27 | API | INFO | Application startup: LiveOS API online
2026-02-25 05:55:27 | uvicorn.error | INFO | Application startup complete.
2026-02-25 05:55:27 | uvicorn.access | INFO | 127.0.0.1:59912 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 05:58:15 | uvicorn.access | INFO | 127.0.0.1:60235 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:01:25 | uvicorn.access | INFO | 127.0.0.1:60653 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:04:08 | uvicorn.access | INFO | 127.0.0.1:60916 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:06:46 | uvicorn.access | INFO | 127.0.0.1:61225 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:08:21 | uvicorn.access | INFO | 127.0.0.1:61407 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:12:24 | uvicorn.access | INFO | 127.0.0.1:61786 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:18:28 | uvicorn.access | INFO | 127.0.0.1:62384 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:22:03 | uvicorn.access | INFO | 127.0.0.1:62790 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:24:46 | uvicorn.access | INFO | 127.0.0.1:63069 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:28:14 | uvicorn.access | INFO | 127.0.0.1:63487 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:30:38 | uvicorn.access | INFO | 127.0.0.1:63726 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:35:47 | uvicorn.access | INFO | 127.0.0.1:64334 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:38:59 | uvicorn.access | INFO | 127.0.0.1:64606 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:42:06 | uvicorn.access | INFO | 127.0.0.1:64938 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:46:45 | uvicorn.access | INFO | 127.0.0.1:65435 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:49:18 | uvicorn.access | INFO | 127.0.0.1:49334 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:52:20 | uvicorn.access | INFO | 127.0.0.1:49656 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:54:22 | uvicorn.access | INFO | 127.0.0.1:49895 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:55:20 | uvicorn.access | INFO | 127.0.0.1:49969 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 06:56:59 | uvicorn.access | INFO | 127.0.0.1:50145 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:00:20 | uvicorn.access | INFO | 127.0.0.1:50513 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:07:58 | uvicorn.access | INFO | 127.0.0.1:51325 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:15:51 | uvicorn.access | INFO | 127.0.0.1:52144 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:17:22 | uvicorn.access | INFO | 127.0.0.1:52317 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:20:58 | uvicorn.access | INFO | 127.0.0.1:52651 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:21:44 | uvicorn.access | INFO | 127.0.0.1:52727 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:26:50 | uvicorn.access | INFO | 127.0.0.1:53162 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:29:40 | uvicorn.access | INFO | 127.0.0.1:53490 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:31:34 | uvicorn.access | INFO | 127.0.0.1:53691 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:34:22 | uvicorn.access | INFO | 127.0.0.1:54022 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:34:52 | uvicorn.access | INFO | 127.0.0.1:54066 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:37:47 | uvicorn.access | INFO | 127.0.0.1:54395 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:41:10 | uvicorn.access | INFO | 127.0.0.1:54786 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:43:14 | uvicorn.access | INFO | 127.0.0.1:55004 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:45:23 | uvicorn.access | INFO | 127.0.0.1:55210 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:52:12 | uvicorn.access | INFO | 127.0.0.1:55887 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:52:54 | uvicorn.access | INFO | 127.0.0.1:55954 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 07:55:09 | uvicorn.access | INFO | 127.0.0.1:56159 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:02:16 | uvicorn.access | INFO | 127.0.0.1:56872 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:04:36 | uvicorn.access | INFO | 127.0.0.1:57106 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:07:18 | uvicorn.access | INFO | 127.0.0.1:57394 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:11:22 | uvicorn.access | INFO | 127.0.0.1:57817 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:13:36 | uvicorn.access | INFO | 127.0.0.1:58024 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:16:03 | uvicorn.access | INFO | 127.0.0.1:58273 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:16:41 | uvicorn.access | INFO | 127.0.0.1:58329 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:19:02 | uvicorn.access | INFO | 127.0.0.1:58573 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:20:51 | uvicorn.access | INFO | 127.0.0.1:58749 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:21:36 | uvicorn.access | INFO | 127.0.0.1:58838 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:25:47 | uvicorn.access | INFO | 127.0.0.1:59227 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:29:17 | uvicorn.access | INFO | 127.0.0.1:59610 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:32:05 | uvicorn.access | INFO | 127.0.0.1:59876 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:32:47 | uvicorn.access | INFO | 127.0.0.1:59935 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:40:57 | uvicorn.access | INFO | 127.0.0.1:60652 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:41:53 | uvicorn.access | INFO | 127.0.0.1:60752 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:44:23 | uvicorn.access | INFO | 127.0.0.1:61003 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:47:01 | uvicorn.access | INFO | 127.0.0.1:61232 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:47:46 | uvicorn.access | INFO | 127.0.0.1:61305 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:49:11 | uvicorn.access | INFO | 127.0.0.1:61428 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:51:51 | uvicorn.access | INFO | 127.0.0.1:61678 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:55:15 | uvicorn.access | INFO | 127.0.0.1:61985 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 08:58:18 | uvicorn.access | INFO | 127.0.0.1:62347 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:02:09 | uvicorn.access | INFO | 127.0.0.1:62726 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:05:12 | uvicorn.access | INFO | 127.0.0.1:63086 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:09:15 | uvicorn.access | INFO | 127.0.0.1:63496 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:11:22 | uvicorn.access | INFO | 127.0.0.1:63755 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:14:05 | uvicorn.access | INFO | 127.0.0.1:64026 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:16:37 | uvicorn.access | INFO | 127.0.0.1:64280 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:22:17 | uvicorn.access | INFO | 127.0.0.1:64877 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:26:10 | uvicorn.access | INFO | 127.0.0.1:65263 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:29:29 | uvicorn.access | INFO | 127.0.0.1:49239 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:33:24 | uvicorn.access | INFO | 127.0.0.1:49654 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:35:53 | uvicorn.access | INFO | 127.0.0.1:49954 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:37:33 | uvicorn.access | INFO | 127.0.0.1:50130 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:41:06 | uvicorn.access | INFO | 127.0.0.1:50537 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:43:29 | uvicorn.access | INFO | 127.0.0.1:50742 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:44:24 | uvicorn.access | INFO | 127.0.0.1:50878 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:47:56 | uvicorn.access | INFO | 127.0.0.1:51280 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:48:57 | uvicorn.access | INFO | 127.0.0.1:51404 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:52:20 | uvicorn.access | INFO | 127.0.0.1:51782 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:55:53 | uvicorn.access | INFO | 127.0.0.1:52153 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:56:40 | uvicorn.access | INFO | 127.0.0.1:52261 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:00:07 | uvicorn.access | INFO | 127.0.0.1:52613 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:01:52 | uvicorn.access | INFO | 127.0.0.1:52814 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:02:40 | uvicorn.access | INFO | 127.0.0.1:52926 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:06:02 | uvicorn.access | INFO | 127.0.0.1:53333 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:07:26 | uvicorn.access | INFO | 127.0.0.1:53464 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:08:33 | uvicorn.access | INFO | 127.0.0.1:53588 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:10:40 | uvicorn.access | INFO | 127.0.0.1:53847 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:15:55 | uvicorn.access | INFO | 127.0.0.1:54364 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:18:01 | uvicorn.access | INFO | 127.0.0.1:54623 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:19:06 | uvicorn.access | INFO | 127.0.0.1:54708 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:21:44 | uvicorn.access | INFO | 127.0.0.1:55030 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:22:25 | uvicorn.access | INFO | 127.0.0.1:55100 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:25:56 | uvicorn.access | INFO | 127.0.0.1:55450 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:28:14 | uvicorn.access | INFO | 127.0.0.1:55758 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:34:07 | uvicorn.access | INFO | 127.0.0.1:56347 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:38:10 | uvicorn.access | INFO | 127.0.0.1:56736 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:41:46 | uvicorn.access | INFO | 127.0.0.1:57154 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:42:47 | uvicorn.access | INFO | 127.0.0.1:57262 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:46:52 | uvicorn.access | INFO | 127.0.0.1:57668 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:49:30 | uvicorn.access | INFO | 127.0.0.1:57930 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:50:33 | uvicorn.access | INFO | 127.0.0.1:58032 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:51:42 | uvicorn.access | INFO | 127.0.0.1:58121 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:52:18 | uvicorn.access | INFO | 127.0.0.1:58197 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:57:29 | uvicorn.access | INFO | 127.0.0.1:58713 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:00:11 | uvicorn.access | INFO | 127.0.0.1:58969 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:02:30 | uvicorn.access | INFO | 127.0.0.1:59224 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:05:04 | uvicorn.access | INFO | 127.0.0.1:59437 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:08:34 | uvicorn.access | INFO | 127.0.0.1:59778 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:09:35 | uvicorn.access | INFO | 127.0.0.1:59857 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:11:06 | uvicorn.access | INFO | 127.0.0.1:60033 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:12:06 | uvicorn.access | INFO | 127.0.0.1:60119 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:14:46 | uvicorn.access | INFO | 127.0.0.1:60383 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:18:07 | uvicorn.access | INFO | 127.0.0.1:60719 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:22:01 | uvicorn.access | INFO | 127.0.0.1:61137 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:23:19 | uvicorn.access | INFO | 127.0.0.1:61241 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:25:11 | uvicorn.access | INFO | 127.0.0.1:61405 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:30:33 | uvicorn.access | INFO | 127.0.0.1:61922 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:33:23 | uvicorn.access | INFO | 127.0.0.1:62207 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:35:55 | uvicorn.access | INFO | 127.0.0.1:62435 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:36:59 | uvicorn.access | INFO | 127.0.0.1:62528 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:42:04 | uvicorn.access | INFO | 127.0.0.1:62968 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:45:37 | uvicorn.access | INFO | 127.0.0.1:63290 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:53:13 | uvicorn.access | INFO | 127.0.0.1:63722 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:57:06 | uvicorn.access | INFO | 127.0.0.1:63857 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:59:09 | uvicorn.access | INFO | 127.0.0.1:63961 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:00:28 | uvicorn.access | INFO | 127.0.0.1:64003 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:02:56 | uvicorn.access | INFO | 127.0.0.1:64132 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:05:43 | uvicorn.access | INFO | 127.0.0.1:64233 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:21:54 | uvicorn.access | INFO | 127.0.0.1:64643 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:22:45 | uvicorn.access | INFO | 127.0.0.1:64699 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:24:41 | uvicorn.access | INFO | 127.0.0.1:64770 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:27:25 | uvicorn.access | INFO | 127.0.0.1:64891 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:30:19 | uvicorn.access | INFO | 127.0.0.1:65031 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:32:30 | uvicorn.access | INFO | 127.0.0.1:65146 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:33:38 | uvicorn.access | INFO | 127.0.0.1:65177 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:36:20 | uvicorn.access | INFO | 127.0.0.1:65297 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:38:17 | uvicorn.access | INFO | 127.0.0.1:65390 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:42:22 | uvicorn.access | INFO | 127.0.0.1:49156 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:45:25 | uvicorn.access | INFO | 127.0.0.1:49274 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:48:45 | uvicorn.access | INFO | 127.0.0.1:49425 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:52:02 | uvicorn.access | INFO | 127.0.0.1:49592 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:54:20 | uvicorn.access | INFO | 127.0.0.1:49682 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:55:39 | uvicorn.access | INFO | 127.0.0.1:49719 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 12:58:32 | uvicorn.access | INFO | 127.0.0.1:49857 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:03:52 | uvicorn.access | INFO | 127.0.0.1:50072 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:07:31 | uvicorn.access | INFO | 127.0.0.1:50212 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:11:16 | uvicorn.access | INFO | 127.0.0.1:50370 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:15:20 | uvicorn.access | INFO | 127.0.0.1:50513 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:17:06 | uvicorn.access | INFO | 127.0.0.1:50605 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:20:12 | uvicorn.access | INFO | 127.0.0.1:50726 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:24:20 | uvicorn.access | INFO | 127.0.0.1:50895 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:29:02 | uvicorn.access | INFO | 127.0.0.1:51090 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:33:16 | uvicorn.access | INFO | 127.0.0.1:51265 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:36:50 | uvicorn.access | INFO | 127.0.0.1:51377 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:44:10 | uvicorn.access | INFO | 127.0.0.1:51646 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:47:16 | uvicorn.access | INFO | 127.0.0.1:51757 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:50:52 | uvicorn.access | INFO | 127.0.0.1:51897 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:53:45 | uvicorn.access | INFO | 127.0.0.1:52029 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:55:23 | uvicorn.access | INFO | 127.0.0.1:52100 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 13:58:08 | uvicorn.access | INFO | 127.0.0.1:52246 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:00:20 | uvicorn.access | INFO | 127.0.0.1:52323 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:03:03 | uvicorn.access | INFO | 127.0.0.1:52505 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:04:44 | uvicorn.access | INFO | 127.0.0.1:52589 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:08:14 | uvicorn.access | INFO | 127.0.0.1:52752 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:24:53 | uvicorn.access | INFO | 127.0.0.1:53209 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:28:06 | uvicorn.access | INFO | 127.0.0.1:53382 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:28:55 | uvicorn.access | INFO | 127.0.0.1:53408 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:32:44 | uvicorn.access | INFO | 127.0.0.1:53576 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:36:26 | uvicorn.access | INFO | 127.0.0.1:53702 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:40:08 | uvicorn.access | INFO | 127.0.0.1:53846 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:44:29 | uvicorn.access | INFO | 127.0.0.1:54021 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:45:44 | uvicorn.access | INFO | 127.0.0.1:54061 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:48:36 | uvicorn.access | INFO | 127.0.0.1:54193 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:51:30 | uvicorn.access | INFO | 127.0.0.1:54326 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:54:28 | uvicorn.access | INFO | 127.0.0.1:54457 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:57:13 | uvicorn.access | INFO | 127.0.0.1:54574 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 14:59:57 | uvicorn.access | INFO | 127.0.0.1:54711 - "POST /api/v1/ingest HTTP/1.1" 200
