2026-02-25 05:27:49 | DatabaseService | INFO | Converted DATABASE_URL: postgresql+asyncpg://user:password@127.0.0.1:5434/liveos to use asyncpg driver
2026-02-25 06:02:25 | DatabaseService | INFO | Creating new database session
2026-02-25 06:02:44 | DatabaseService | INFO | Closing database session
2026-02-25 06:02:45 | DatabaseService | INFO | Creating new database session
2026-02-25 06:03:04 | DatabaseService | INFO | Closing database session
2026-02-25 06:03:05 | DatabaseService | INFO | Creating new database session
2026-02-25 06:03:35 | DatabaseService | INFO | Closing database session
2026-02-25 06:03:36 | DatabaseService | INFO | Creating new database session
2026-02-25 06:04:15 | DatabaseService | INFO | Closing database session
2026-02-25 06:04:15 | DatabaseService | INFO | Creating new database session
2026-02-25 06:04:37 | DatabaseService | INFO | Closing database session
2026-02-25 06:04:37 | DatabaseService | INFO | Creating new database session
2026-02-25 06:05:08 | DatabaseService | INFO | Closing database session
2026-02-25 06:05:08 | DatabaseService | INFO | Creating new database session
2026-02-25 06:05:37 | DatabaseService | INFO | Closing database session
2026-02-25 06:05:37 | DatabaseService | INFO | Creating new database session
2026-02-25 06:06:09 | DatabaseService | INFO | Closing database session
2026-02-25 06:06:10 | DatabaseService | INFO | Creating new database session
2026-02-25 06:06:42 | DatabaseService | INFO | Closing database session
2026-02-25 06:06:43 | DatabaseService | INFO | Creating new database session
2026-02-25 06:07:07 | DatabaseService | INFO | Closing database session
2026-02-25 06:07:07 | DatabaseService | INFO | Creating new database session
2026-02-25 06:07:34 | DatabaseService | INFO | Closing database session
2026-02-25 06:07:34 | DatabaseService | INFO | Creating new database session
2026-02-25 06:08:07 | DatabaseService | INFO | Closing database session
2026-02-25 06:08:08 | DatabaseService | INFO | Creating new database session
2026-02-25 06:08:40 | DatabaseService | INFO | Closing database session
2026-02-25 06:08:40 | DatabaseService | INFO | Creating new database session
2026-02-25 06:09:15 | DatabaseService | INFO | Closing database session
2026-02-25 06:09:15 | DatabaseService | INFO | Creating new database session
2026-02-25 06:09:46 | DatabaseService | INFO | Closing database session
2026-02-25 06:09:47 | DatabaseService | INFO | Creating new database session
2026-02-25 06:10:15 | DatabaseService | INFO | Closing database session
2026-02-25 06:10:15 | DatabaseService | INFO | Creating new database session
2026-02-25 06:10:31 | DatabaseService | INFO | Closing database session
2026-02-25 06:10:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:11:01 | DatabaseService | INFO | Closing database session
2026-02-25 06:11:02 | DatabaseService | INFO | Creating new database session
2026-02-25 06:11:31 | DatabaseService | INFO | Closing database session
2026-02-25 06:11:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:11:59 | DatabaseService | INFO | Closing database session
2026-02-25 06:11:59 | DatabaseService | INFO | Creating new database session
2026-02-25 06:12:35 | DatabaseService | INFO | Closing database session
2026-02-25 06:12:35 | DatabaseService | INFO | Creating new database session
2026-02-25 06:13:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:13:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:13:37 | DatabaseService | INFO | Closing database session
2026-02-25 06:13:38 | DatabaseService | INFO | Creating new database session
2026-02-25 06:14:10 | DatabaseService | INFO | Closing database session
2026-02-25 06:14:10 | DatabaseService | INFO | Creating new database session
2026-02-25 06:14:29 | DatabaseService | INFO | Closing database session
2026-02-25 06:14:30 | DatabaseService | INFO | Creating new database session
2026-02-25 06:15:05 | DatabaseService | INFO | Closing database session
2026-02-25 06:15:05 | DatabaseService | INFO | Creating new database session
2026-02-25 06:15:33 | DatabaseService | INFO | Closing database session
2026-02-25 06:15:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:16:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:16:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:16:33 | DatabaseService | INFO | Closing database session
2026-02-25 06:16:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:17:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:17:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:17:20 | DatabaseService | INFO | Closing database session
2026-02-25 06:17:21 | DatabaseService | INFO | Creating new database session
2026-02-25 06:17:44 | DatabaseService | INFO | Closing database session
2026-02-25 06:17:45 | DatabaseService | INFO | Creating new database session
2026-02-25 06:18:21 | DatabaseService | INFO | Closing database session
2026-02-25 06:18:22 | DatabaseService | INFO | Creating new database session
2026-02-25 06:18:48 | DatabaseService | INFO | Closing database session
2026-02-25 06:18:48 | DatabaseService | INFO | Creating new database session
2026-02-25 06:19:16 | DatabaseService | INFO | Closing database session
2026-02-25 06:19:16 | DatabaseService | INFO | Creating new database session
2026-02-25 06:19:45 | DatabaseService | INFO | Closing database session
2026-02-25 06:19:46 | DatabaseService | INFO | Creating new database session
2026-02-25 06:20:15 | DatabaseService | INFO | Closing database session
2026-02-25 06:20:15 | DatabaseService | INFO | Creating new database session
2026-02-25 06:20:45 | DatabaseService | INFO | Closing database session
2026-02-25 06:20:45 | DatabaseService | INFO | Creating new database session
2026-02-25 06:21:13 | DatabaseService | INFO | Closing database session
2026-02-25 06:21:14 | DatabaseService | INFO | Creating new database session
2026-02-25 06:21:48 | DatabaseService | INFO | Closing database session
2026-02-25 06:21:48 | DatabaseService | INFO | Creating new database session
2026-02-25 06:22:18 | DatabaseService | INFO | Closing database session
2026-02-25 06:22:18 | DatabaseService | INFO | Creating new database session
2026-02-25 06:22:52 | DatabaseService | INFO | Closing database session
2026-02-25 06:22:52 | DatabaseService | INFO | Creating new database session
2026-02-25 06:23:11 | DatabaseService | INFO | Closing database session
2026-02-25 06:23:12 | DatabaseService | INFO | Creating new database session
2026-02-25 06:23:42 | DatabaseService | INFO | Closing database session
2026-02-25 06:23:42 | DatabaseService | INFO | Creating new database session
2026-02-25 06:24:08 | DatabaseService | INFO | Closing database session
2026-02-25 06:24:08 | DatabaseService | INFO | Creating new database session
2026-02-25 06:24:32 | DatabaseService | INFO | Closing database session
2026-02-25 06:24:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:25:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:25:04 | DatabaseService | INFO | Creating new database session
2026-02-25 06:25:20 | DatabaseService | INFO | Closing database session
2026-02-25 06:25:20 | DatabaseService | INFO | Creating new database session
2026-02-25 06:25:52 | DatabaseService | INFO | Closing database session
2026-02-25 06:25:53 | DatabaseService | INFO | Creating new database session
2026-02-25 06:26:29 | DatabaseService | INFO | Closing database session
2026-02-25 06:26:29 | DatabaseService | INFO | Creating new database session
2026-02-25 06:26:57 | DatabaseService | INFO | Closing database session
2026-02-25 06:26:58 | DatabaseService | INFO | Creating new database session
2026-02-25 06:27:26 | DatabaseService | INFO | Closing database session
2026-02-25 06:27:26 | DatabaseService | INFO | Creating new database session
2026-02-25 06:27:57 | DatabaseService | INFO | Closing database session
2026-02-25 06:27:57 | DatabaseService | INFO | Creating new database session
2026-02-25 06:28:26 | DatabaseService | INFO | Closing database session
2026-02-25 06:28:26 | DatabaseService | INFO | Creating new database session
2026-02-25 06:29:01 | DatabaseService | INFO | Closing database session
2026-02-25 06:29:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:29:19 | DatabaseService | INFO | Closing database session
2026-02-25 06:29:20 | DatabaseService | INFO | Creating new database session
2026-02-25 06:29:55 | DatabaseService | INFO | Closing database session
2026-02-25 06:29:55 | DatabaseService | INFO | Creating new database session
2026-02-25 06:30:24 | DatabaseService | INFO | Closing database session
2026-02-25 06:30:24 | DatabaseService | INFO | Creating new database session
2026-02-25 06:30:57 | DatabaseService | INFO | Closing database session
2026-02-25 06:30:57 | DatabaseService | INFO | Creating new database session
2026-02-25 06:31:25 | DatabaseService | INFO | Closing database session
2026-02-25 06:31:25 | DatabaseService | INFO | Creating new database session
2026-02-25 06:31:53 | DatabaseService | INFO | Closing database session
2026-02-25 06:31:53 | DatabaseService | INFO | Creating new database session
2026-02-25 06:32:27 | DatabaseService | INFO | Closing database session
2026-02-25 06:32:27 | DatabaseService | INFO | Creating new database session
2026-02-25 06:32:56 | DatabaseService | INFO | Closing database session
2026-02-25 06:32:57 | DatabaseService | INFO | Creating new database session
2026-02-25 06:33:31 | DatabaseService | INFO | Closing database session
2026-02-25 06:33:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:33:50 | DatabaseService | INFO | Closing database session
2026-02-25 06:33:51 | DatabaseService | INFO | Creating new database session
2026-02-25 06:34:30 | DatabaseService | INFO | Closing database session
2026-02-25 06:34:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:35:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:35:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:35:55 | DatabaseService | INFO | Closing database session
2026-02-25 06:35:55 | DatabaseService | INFO | Creating new database session
2026-02-25 06:36:31 | DatabaseService | INFO | Closing database session
2026-02-25 06:36:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:37:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:37:00 | DatabaseService | INFO | Creating new database session
2026-02-25 06:37:32 | DatabaseService | INFO | Closing database session
2026-02-25 06:37:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:38:04 | DatabaseService | INFO | Closing database session
2026-02-25 06:38:04 | DatabaseService | INFO | Creating new database session
2026-02-25 06:38:35 | DatabaseService | INFO | Closing database session
2026-02-25 06:38:36 | DatabaseService | INFO | Creating new database session
2026-02-25 06:39:12 | DatabaseService | INFO | Closing database session
2026-02-25 06:39:12 | DatabaseService | INFO | Creating new database session
2026-02-25 06:39:40 | DatabaseService | INFO | Closing database session
2026-02-25 06:39:40 | DatabaseService | INFO | Creating new database session
2026-02-25 06:40:05 | DatabaseService | INFO | Closing database session
2026-02-25 06:40:06 | DatabaseService | INFO | Creating new database session
2026-02-25 06:40:34 | DatabaseService | INFO | Closing database session
2026-02-25 06:40:35 | DatabaseService | INFO | Creating new database session
2026-02-25 06:41:09 | DatabaseService | INFO | Closing database session
2026-02-25 06:41:09 | DatabaseService | INFO | Creating new database session
2026-02-25 06:41:39 | DatabaseService | INFO | Closing database session
2026-02-25 06:41:39 | DatabaseService | INFO | Creating new database session
2026-02-25 06:42:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:42:00 | DatabaseService | INFO | Creating new database session
2026-02-25 06:42:30 | DatabaseService | INFO | Closing database session
2026-02-25 06:42:31 | DatabaseService | INFO | Creating new database session
2026-02-25 06:42:56 | DatabaseService | INFO | Closing database session
2026-02-25 06:42:56 | DatabaseService | INFO | Creating new database session
2026-02-25 06:43:28 | DatabaseService | INFO | Closing database session
2026-02-25 06:43:28 | DatabaseService | INFO | Creating new database session
2026-02-25 06:43:56 | DatabaseService | INFO | Closing database session
2026-02-25 06:43:56 | DatabaseService | INFO | Creating new database session
2026-02-25 06:44:31 | DatabaseService | INFO | Closing database session
2026-02-25 06:44:32 | DatabaseService | INFO | Creating new database session
2026-02-25 06:45:05 | DatabaseService | INFO | Closing database session
2026-02-25 06:45:05 | DatabaseService | INFO | Creating new database session
2026-02-25 06:45:33 | DatabaseService | INFO | Closing database session
2026-02-25 06:45:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:46:02 | DatabaseService | INFO | Closing database session
2026-02-25 06:46:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:46:32 | DatabaseService | INFO | Closing database session
2026-02-25 06:46:32 | DatabaseService | INFO | Creating new database session
2026-02-25 06:47:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:47:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:47:33 | DatabaseService | INFO | Closing database session
2026-02-25 06:47:33 | DatabaseService | INFO | Creating new database session
2026-02-25 06:48:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:48:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:48:39 | DatabaseService | INFO | Closing database session
2026-02-25 06:48:39 | DatabaseService | INFO | Creating new database session
2026-02-25 06:49:04 | DatabaseService | INFO | Closing database session
2026-02-25 06:49:04 | DatabaseService | INFO | Creating new database session
2026-02-25 06:49:44 | DatabaseService | INFO | Closing database session
2026-02-25 06:49:44 | DatabaseService | INFO | Creating new database session
2026-02-25 06:50:19 | DatabaseService | INFO | Closing database session
2026-02-25 06:50:19 | DatabaseService | INFO | Creating new database session
2026-02-25 06:50:52 | DatabaseService | INFO | Closing database session
2026-02-25 06:50:52 | DatabaseService | INFO | Creating new database session
2026-02-25 06:51:26 | DatabaseService | INFO | Closing database session
2026-02-25 06:51:26 | DatabaseService | INFO | Creating new database session
2026-02-25 06:51:59 | DatabaseService | INFO | Closing database session
2026-02-25 06:51:59 | DatabaseService | INFO | Creating new database session
2026-02-25 06:52:34 | DatabaseService | INFO | Closing database session
2026-02-25 06:52:34 | DatabaseService | INFO | Creating new database session
2026-02-25 06:53:03 | DatabaseService | INFO | Closing database session
2026-02-25 06:53:03 | DatabaseService | INFO | Creating new database session
2026-02-25 06:53:36 | DatabaseService | INFO | Closing database session
2026-02-25 06:53:36 | DatabaseService | INFO | Creating new database session
2026-02-25 06:54:04 | DatabaseService | INFO | Closing database session
2026-02-25 06:54:04 | DatabaseService | INFO | Creating new database session
2026-02-25 06:54:28 | DatabaseService | INFO | Closing database session
2026-02-25 06:54:28 | DatabaseService | INFO | Creating new database session
2026-02-25 06:55:01 | DatabaseService | INFO | Closing database session
2026-02-25 06:55:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:55:28 | DatabaseService | INFO | Closing database session
2026-02-25 06:55:28 | DatabaseService | INFO | Creating new database session
2026-02-25 06:55:55 | DatabaseService | INFO | Closing database session
2026-02-25 06:55:56 | DatabaseService | INFO | Creating new database session
2026-02-25 06:56:26 | DatabaseService | INFO | Closing database session
2026-02-25 06:56:27 | DatabaseService | INFO | Creating new database session
2026-02-25 06:56:59 | DatabaseService | INFO | Closing database session
2026-02-25 06:56:59 | DatabaseService | INFO | Creating new database session
2026-02-25 06:57:28 | DatabaseService | INFO | Closing database session
2026-02-25 06:57:28 | DatabaseService | INFO | Creating new database session
2026-02-25 06:58:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:58:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:58:22 | DatabaseService | INFO | Closing database session
2026-02-25 06:58:22 | DatabaseService | INFO | Creating new database session
2026-02-25 06:59:00 | DatabaseService | INFO | Closing database session
2026-02-25 06:59:01 | DatabaseService | INFO | Creating new database session
2026-02-25 06:59:38 | DatabaseService | INFO | Closing database session
2026-02-25 06:59:38 | DatabaseService | INFO | Creating new database session
2026-02-25 07:00:13 | DatabaseService | INFO | Closing database session
2026-02-25 07:00:13 | DatabaseService | INFO | Creating new database session
2026-02-25 07:00:49 | DatabaseService | INFO | Closing database session
2026-02-25 07:00:49 | DatabaseService | INFO | Creating new database session
2026-02-25 07:01:17 | DatabaseService | INFO | Closing database session
2026-02-25 07:01:17 | DatabaseService | INFO | Creating new database session
2026-02-25 07:01:45 | DatabaseService | INFO | Closing database session
2026-02-25 07:01:45 | DatabaseService | INFO | Creating new database session
2026-02-25 07:02:19 | DatabaseService | INFO | Closing database session
2026-02-25 07:02:20 | DatabaseService | INFO | Creating new database session
2026-02-25 07:02:52 | DatabaseService | INFO | Closing database session
2026-02-25 07:02:52 | DatabaseService | INFO | Creating new database session
2026-02-25 07:03:25 | DatabaseService | INFO | Closing database session
2026-02-25 07:03:25 | DatabaseService | INFO | Creating new database session
2026-02-25 07:03:56 | DatabaseService | INFO | Closing database session
2026-02-25 07:03:57 | DatabaseService | INFO | Creating new database session
2026-02-25 07:04:18 | DatabaseService | INFO | Closing database session
2026-02-25 07:04:19 | DatabaseService | INFO | Creating new database session
2026-02-25 07:04:38 | DatabaseService | INFO | Closing database session
2026-02-25 07:04:39 | DatabaseService | INFO | Creating new database session
2026-02-25 07:05:08 | DatabaseService | INFO | Closing database session
2026-02-25 07:05:08 | DatabaseService | INFO | Creating new database session
2026-02-25 07:05:34 | DatabaseService | INFO | Closing database session
2026-02-25 07:05:35 | DatabaseService | INFO | Creating new database session
2026-02-25 07:06:03 | DatabaseService | INFO | Closing database session
2026-02-25 07:06:03 | DatabaseService | INFO | Creating new database session
2026-02-25 07:06:38 | DatabaseService | INFO | Closing database session
2026-02-25 07:06:38 | DatabaseService | INFO | Creating new database session
2026-02-25 07:07:10 | DatabaseService | INFO | Closing database session
2026-02-25 07:07:11 | DatabaseService | INFO | Creating new database session
2026-02-25 07:07:44 | DatabaseService | INFO | Closing database session
2026-02-25 07:07:44 | DatabaseService | INFO | Creating new database session
2026-02-25 07:08:19 | DatabaseService | INFO | Closing database session
2026-02-25 07:08:19 | DatabaseService | INFO | Creating new database session
2026-02-25 07:08:44 | DatabaseService | INFO | Closing database session
2026-02-25 07:08:45 | DatabaseService | INFO | Creating new database session
2026-02-25 07:09:14 | DatabaseService | INFO | Closing database session
2026-02-25 07:09:15 | DatabaseService | INFO | Creating new database session
2026-02-25 07:09:40 | DatabaseService | INFO | Closing database session
2026-02-25 07:09:40 | DatabaseService | INFO | Creating new database session
2026-02-25 07:10:03 | DatabaseService | INFO | Closing database session
2026-02-25 07:10:03 | DatabaseService | INFO | Creating new database session
2026-02-25 07:10:38 | DatabaseService | INFO | Closing database session
